Entrez_Gene_Id,Hugo_Symbol
535,ATP6V0A1
162417,NAGS
124995,MRPL10
10237,SLC35B1
8714,ABCC3
4830,NME1
84643,KIF2B
10040,TOM1L1
146779,EFCAB3
3384,ICAM2
5718,PSMD12
29115,SAP30BP
55556,ENOSF1
1828,DSG1
6794,STK11
55527,FEM1A
25873,RPL36
10437,IFI30
7562,ZNF708
7652,ZNF99
9745,ZNF536
57655,GRAMD1A
163175,LGI4
4099,MAG
92799,SHKBP1
8425,LTBP4
2077,ERF
26145,IRF2BP1
64344,HIF3A
951,CD37
84335,AKT1S1
114132,SIGLEC11
6689,SPIB
729767,CEACAM18
2358,FPR2
147660,ZNF578
55762,ZNF701
9751,SNPH
128646,SIRPD
5332,PLCB4
5075,PAX1
1472,CST4
57468,SLC12A5
1591,CYP24A1
140689,CBLN4
655,BMP7
51497,NELFCD
128611,ZNF831
81928,CABLES2
63910,SLC17A9
54033,RBM11
2897,GRIK1
337974,KRTAP19-7
539,ATP5O
861,RUNX1
89765,RSPH1
23076,RRP1B
8888,MCM3AP
128954,GAB4
,AP000350.4
56241,SUSD2
23544,SEZ6L
23331,TTC28
129080,EMID1
55841,WWC3
4281,MID1
2710,GK
9282,MED14
7076,TIMP1
90060,CCDC120
23708,GSPT2
54954,FAM120C
55869,HDAC8
1288,COL4A6
79868,ALG13
139804,RBMXL3
83692,CD99L2
26576,SRPK3
3897,L1CAM
7175,TPR
50852,TRAT1
132949,AASDH
166824,RASSF6
4126,MANBA
51426,POLK
84059,GPR98
55904,KMT2E
1738,DLD
116985,ARAP1
4666,NACA
84190,METTL25
55703,POLR3B
1854,DUT
3029,HAGH
,RP11-23E10.4
5336,PLCG2
399687,MYO18A
,RP11-411B10.5
386678,KRTAP10-11
56478,EIF4ENIF1
55966,AJAP1
378708,CENPS
23341,DNAJC16
,RP11-169K16.7
23436,CELA3B
57185,NIPAL3
2899,GRIK3
7075,TIE1
8503,PIK3R3
23169,SLC35D1
9406,ZRANB2
,C1ORF173
117178,SSX2IP
2948,GSTM4
64783,RBM15
6847,SYCP1
,C1ORF51
388698,FLG2
83417,FCRL4
4332,MNDA
83540,NUF2
6403,SELP
163589,TDRD5
57710,KIAA1614
353299,RGSL1
3078,CFHR1
59352,LGR6
26254,OPTC
3756,KCNH1
25896,INTS7
375056,MIA3
142,PARP1
10753,CAPN9
80003,PCNXL2
6000,RGS7
55083,KIF26B
200634,KRTCAP3
84226,C2ORF16
129285,PPP1R21
23301,EHBP1
4211,MEIS1
388963,C2ORF81
22934,RPIA
28870,IGKV6D-21
65124,SOWAHC
57669,EPB41L5
55843,ARHGAP15
10254,STAM2
8708,B3GALT1
8647,ABCB11
843,CASP10
57404,CYP20A1
151194,METTL21A
64320,RNF25
2043,EPHA4
3635,INPP5D
8527,DGKD
547,KIF1A
51244,CCDC174
23180,RFTN1
54861,SNRK
54716,SLC6A20
776,CACNA1D
8618,CADPS
25890,ABI3BP
79669,C3ORF52
64770,CCDC14
60678,EEFSEC
28976,ACAD9
253461,ZBTB38
7220,TRPC1
590,BCHE
3064,HTT
389197,C4ORF50
9079,LDB2
81793,TLR10
92689,FAM114A1
5981,RFC1
11019,LIAS
91746,YTHDC1
10720,UGT2B11
9508,ADAMTS3
26057,ANKRD17
53371,NUP54
9255,AIMP1
64850,ETNPPL
10427,SEC24B
57182,ANKRD50
4086,SMAD1
83894,TTC29
1909,EDNRA
2243,FGA
56034,PDGFC
,KIAA0947
1007,CDH9
5019,OXCT1
5144,PDE4D
8622,PDE8B
1657,DMXL1
26167,PCDHB5
56128,PCDHB8
5521,PPP2R2B
5145,PDE6A
2760,GM2A
2741,GLRA1
114787,GPRIN1
8878,SQSTM1
221749,PXDC1
54438,GFOD1
55604,LRRC16A
346157,ZNF391
4172,MCM3
346007,EYS
9892,SNAP91
29078,NDUFAF4
84624,FNDC1
6862,T
54346,UNC93A
83887,TTLL2
26173,INTS1
55698,RADIL
9734,HDAC9
6671,SP4
8701,DNAH11
2737,GLI3
55744,COA1
154664,ABCA13
100130988,C7ORF72
,RP11-468B6.1
51085,MLXIPL
9569,GTF2IRD1
3082,HGF
221914,GPC2
140453,MUC17
5294,PIK3CG
55973,BCAP29
22798,LAMB4
51384,WNT16
28611,TRBV5-4
28563,TRBV24-1
28638,TRBC2
6469,SHH
203074,PRSS55
286046,XKR6
4023,LPL
80005,DOCK5
2515,ADAM2
6575,SLC20A2
114786,XKR4
80243,PREX2
8989,TRPA1
54714,CNGB3
168975,CNBD1
862,RUNX1T1
169166,SNX31
55074,OXR1
575,BAI1
29894,CPSF1
1271,CNTFR
80256,FAM214B
1211,CLTA
152006,RNF38
9833,MELK
138240,C9ORF57
138199,C9ORF41
5125,PCSK5
23424,TDRD7
1306,COL15A1
9991,PTBP3
7539,ZFP37
92399,MRRF
169611,OLFML2A
64794,DDX31
57582,KCNT1
774,CACNA1B
509,ATP5C1
221061,FAM171A1
389941,C1QL3
10529,NEBL
4153,MBL2
143279,HECTD2
5406,PNLIP
1793,DOCK1
10346,TRIM22
390079,OR52E8
338755,OR2AG2
117195,MRGPRX3
3732,CD82
23279,NUP160
283093,OR4C12
10249,GLYAT
399909,PCNXL3
156,ADRBK1
64066,MMP27
4684,NCAM1
3312,HSPA8
4798,NFRKB
93589,CACNA2D4
27239,GPR162
26253,CLEC4E
5545,PRB4
57613,KIAA1467
6660,SOX5
3845,KRAS
41,ASIC1
4659,PPP1R12A
25834,MGAT4C
4598,MVK
196463,PLBD2
84678,KDM2B
6249,CLIP1
2967,GTF2H3
55835,CENPJ
11166,SOX21
23026,MYO16
123103,KLHL33
87,ACTN1
55148,UBR7
5891,MOK
28388,IGHV5-51
2562,GABRB3
54893,MTMR10
30844,EHD4
2200,FBN1
256764,WDR72
64864,RFX7
6938,TCF12
80119,PIF1
79875,THSD4
1464,CSPG4
343,AQP8
112755,STX1B
583,BBS2
55783,CMTR2
9851,KIAA0753
4626,MYH8
162494,RHBDL3
5717,PSMD11
26022,TMEM98
6928,HNF1B
3674,ITGA2B
9755,TBKBP1
8913,CACNA1G
5889,RAD51C
79665,DHX40
124602,KIF19
51,ACOX1
7298,TYMS
91133,L3MBTL4
388468,POTEC
5932,RBBP8
1837,DTNA
29906,ST8SIA5
284257,BOD1L2
115701,ALPK2
23239,PHLPP1
25914,RTTN
115196,ZNF554
2015,EMR1
23476,BRD4
57130,ATP13A1
333,APLP1
199720,GGN
5680,PSG11
11129,CLASRP
60385,TSKS
84905,ZNF341
26013,L3MBTL1
63935,PCIF1
29761,USP25
1859,DYRK1A
1292,COL6A2
29775,CARD10
23654,PLXNB2
9758,FRMPD4
11141,IL1RAPL1
139818,DOCK11
139378,GPR112
55879,GABRQ
51032,CELA2B
4147,MATN2
3646,EIF3E
1612,DAPK1
10677,AVIL
100289259,ZFYVE9P1
91544,UBXN11
200008,CDCP2
8880,FUBP1
10456,HAX1
3782,KCNN3
9857,CEP350
8446,DUSP11
4867,NPHP1
151525,WDSUB1
56171,DNAH7
7079,TIMP4
7155,TOP2B
4820,NKTR
25981,DNAH1
57408,LRTM1
64091,POPDC2
79782,LRRC31
10879,SMR3B
56172,ANKH
2533,FYB
285671,RNF180
2561,GABRB2
140767,NRSN1
116511,MAS1L
23595,ORC3
442721,LMOD2
7328,UBE2H
1180,CLCN1
115294,PCMTD1
64168,NECAB1
9791,PTDSS1
5339,PLEC
54840,APTX
23287,AGTPBP1
92715,DPH7
63982,ANO3
3739,KCNA4
25996,REXO2
23310,NCAPD3
196528,ARID2
283417,DPY19L2
57634,EP400
4008,LMO7
22990,PCNX
57156,TMEM63C
4058,LTK
21,ABCA3
7142,TNP2
6210,RPS15A
27327,TNRC6A
10295,BCKDK
146547,PRSS36
55512,SMPD3
54890,ALKBH5
146802,SLC47A2
85290,KRTAP4-3
4185,ADAM11
79777,ACBD4
55666,NPLOC4
4946,OAZ1
54929,TMEM161A
126432,RINL
7576,ZNF28
79891,ZNF671
10953,TOMM34
164633,CABP7
23543,RBFOX2
64743,WDR13
546,ATRX
57526,PCDH19
55086,CXORF57
8776,MTMR1
84651,SPINK7
10142,AKAP9
140625,ACTRT2
473,RERE
653606,PRAMEF22
58985,IL22RA1
114784,CSMD2
9670,IPO13
10207,INADL
5142,PDE4B
57554,LRRC7
81573,ANKRD13C
388646,GBP7
8412,BCAR3
23443,SLC35A3
148867,SLC30A7
607,BCL9
2703,GJA8
2312,FLG
199834,LCE4A
200186,CRTC2
5546,PRCC
127385,OR10J5
51744,CD244
4009,LMX1A
2153,F5
22920,KIFAP3
460,ASTN1
163590,TOR1AIP2
777,CACNA1E
10216,PRG4
5132,PDC
81494,CFHR5
779,CACNA1S
91156,IGFN1
23114,NFASC
1063,CENPF
84033,OBSCN
128312,HIST3H2BB
440730,TRIM67
1122,CHML
391191,OR2AK2
127074,OR2T4
127077,OR2T11
4953,ODC1
245973,ATP6V1C2
1788,DNMT3A
11117,EMILIN1
10669,CGREF1
6683,SPAST
400954,EML6
51057,WDPCP
27429,HTRA2
25885,POLR1A
55258,THNSL2
28919,IGKV2-30
28902,IGKV1D-13
23505,TMEM131
57628,DPP10
554226,ANKRD30BL
26122,EPC2
130574,LYPD6
114805,GALNT13
130399,ACVR1C
64135,IFIH1
90134,KCNH7
1123,CHN1
3232,HOXD3
91752,ZNF804A
5334,PLCL1
4999,ORC2
57679,ALS2
79800,CARF
5798,PTPRN
3623,INHA
57624,NYAP2
11262,SP140
26058,GIGYF2
50636,ANO7
84289,ING5
84077,C3ORF20
5868,RAB5A
8850,KAT2B
1233,CCR4
85443,DCLK3
50853,VILL
25924,MYRIP
1232,CCR3
79442,LRRC2
3913,LAMB2
211,ALAS1
23024,PDZRN3
63899,NSUN3
79310,OR5H2
3059,HCLS1
26984,SEC22A
111,ADCY5
56667,MUC13
9435,CHST2
1360,CPB1
8706,B3GALNT1
344657,LRRIQ4
23043,TNIK
27074,LAMP3
1487,CTBP1
132884,EVC2
2121,EVC
9948,WDR1
116449,CLNK
55203,LGI2
886,CCKAR
57728,WDR19
253017,TECRL
7364,UGT2B7
1633,DCK
132660,LIN54
1834,DSPP
1758,DMP1
255743,NPNT
11107,PRDM5
57575,PCDH10
55534,MAML3
57484,RNF150
56884,FSTL5
4889,NPY5R
54969,C4ORF27
9848,MFAP3L
175,AGA
83891,SNX25
202151,RANBP3L
3157,HMGCS1
80006,TRAPPC13
100506658,OCLN
653188,GUSBP3
55109,AGGF1
324,APC
337876,CHSY3
10902,BRD8
9752,PCDHA9
56130,PCDHB6
56109,PCDHGA6
27430,MAT2B
4488,MSX2
1812,DRD1
134083,OR2Y1
643836,ZFP62
51000,SLC35B3
7020,TFAP2A
2651,GCNT2
578,BAK1
222663,SCUBE3
51302,CYP39A1
5232,PGK2
1310,COL19A1
441161,OOEP
7101,NR2E1
222545,GPRC6A
3908,LAMA2
53832,IL20RA
2911,GRM1
729515,TMEM242
6908,TBP
23288,IQCE
5395,PMS2
392862,GRID2IP
30010,NXPH1
392636,AGMO
346389,MACC1
63974,NEUROD6
79783,SUGCT
23072,HECW1
442319,ZNF727
1595,CYP51A1
219285,SAMD9L
8295,TRRAP
8896,BUD31
26024,PTCD1
79037,PVRIG
2050,EPHB4
5054,SERPINE1
10603,SH2B2
6561,SLC13A1
1129,CHRM2
346517,OR6V1
135935,NOBOX
26,AOC1
10061,ABCF2
155435,RBM33
9172,MYOM2
63978,PRDM14
51101,ZC2HC1A
85481,PSKH2
116039,OSR2
284,ANGPT1
1537,CYC1
5789,PTPRD
92949,ADAMTSL1
4799,NFX1
389763,SPATA31D1
203328,SUSD3
114987,WDR31
22954,TRIM32
57706,DENND1A
10319,LAMC3
158062,LCN6
20,ABCA2
2529,FUT7
10276,NET1
3698,ITIH2
26019,UPF2
56243,KIAA1217
57584,ARHGAP21
6935,ZEB1
58504,ARHGAP22
4477,MSMB
288,ANK3
3778,KCNMA1
54536,EXOC6
1557,CYP2C19
9849,ZNF518A
23223,RRP12
60495,HPSE2
23082,PPRC1
54838,WBP1L
57678,GPAM
6975,TECTB
119548,PNLIPRP3
64077,LHPP
1488,CTBP2
10570,DPYSL4
79473,OR52N1
84067,FAM160A2
7762,ZNF215
338322,NLRP10
272,AMPD3
10418,SPON1
5140,PDE3B
4654,MYOD1
2488,FSHB
90139,TSPAN18
1408,CRY2
120071,GYLTL1B
219464,OR5T2
390168,OR5M1
81341,OR10W1
390197,OR4D10
219990,OOSP2
341116,MS4A10
220001,VWCE
220004,PPP1R32
387775,SLC22A10
5920,RARRES3
8986,RPS6KA4
116085,SLC22A12
9633,MTL5
2352,FOLR3
54970,TTC12
6876,TAGLN
11181,TREH
79827,CLMP
63876,PKNOX2
56341,PRMT8
10566,AKAP3
9052,GPRC5A
55729,ATF7IP
5288,PIK3C2G
2998,GYS2
9847,C2CD5
8082,SSPN
440097,DBX2
374454,KRT77
283310,OTOGL
160419,C12ORF50
160418,TMTC3
59277,NTN4
160728,SLC5A8
10970,CKAP4
29902,FAM216A
8315,BRAP
9921,RNF10
23504,RIMBP2
50614,GALNT9
26278,SACS
2321,FLT1
26747,NUFIP1
122060,SLAIN1
114798,SLITRK1
26050,SLITRK5
641455,POTEM
79544,OR4K1
7011,TEP1
28682,TRAV8-4
28724,TRAJ31
4625,MYH7
89874,SLC25A21
114088,TRIM9
145407,C14ORF37
384,ARG2
4053,LTBP2
145501,ISM2
145508,CEP128
6400,SEL1L
53981,CPSF2
51676,ASB2
10858,CYP46A1
122402,TDRD9
100128927,ZBTB42
6263,RYR3
57099,AVEN
51332,SPTBN5
7782,SLC30A4
81556,VWA9
54982,CLN6
56905,C15ORF39
290,ANPEP
57585,CRAMP1L
51704,GPRC5B
7783,ZP2
1428,CRYM
2975,GTF3C1
246778,IL27
11273,ATXN2L
6299,SALL1
1003,CDH5
9114,ATP6V0D1
10664,CTCF
794,CALB2
10164,CHST4
2300,FOXL1
1013,CDH15
92822,ZNF276
23729,SHPK
4927,NUP88
4619,MYH1
10743,RAI1
284194,LGALS9B
6830,SUPT6H
374786,EFCAB5
4763,NF1
342618,SLFN14
6368,CCL23
55876,GSDMB
728318,KRTAP9-1
124872,B4GALNT2
4353,MPO
6198,RPS6KB1
6329,SCN4A
55852,TEX2
25926,NOL11
51081,MRPS7
10801,SEPT9
406905,MIR1-2
22878,TRAPPC8
8715,NOL4
25800,SLC39A6
28513,CDH19
51298,THEG
27134,TJP3
257062,CATSPERD
4542,MYO1F
50700,RDH8
374882,TMEM205
1995,ELAVL3
773,CACNA1A
5143,PDE4C
8178,ELL
10147,SUGP2
56242,ZNF253
7643,ZNF90
100287226,ZNF729
100130108,ZNF849P
26065,LSM14A
84911,ZNF382
6829,SUPT5H
9149,DYRK1B
284338,PRR19
5676,PSG7
5329,PLAUR
1158,CKM
6253,RTN2
729440,CCDC61
374918,IGFL1
6820,SULT2B1
8463,TEAD2
84258,SYT3
27180,SIGLEC9
89790,SIGLEC10
9668,ZNF432
162967,ZNF320
126017,ZNF813
126014,OSCAR
11025,LILRB3
79168,LILRA6
5794,PTPRH
729956,SHISA7
147687,ZNF417
117532,TMC2
83959,SLC4A11
128817,CSTL1
284802,FRG1B
245934,DEFB121
128876,FAM83C
60625,DHX35
64900,LPIN3
128553,TSHZ2
1002,CDH4
140893,RBBP8NL
7074,TIAM1
54084,TSPEAR
386676,KRTAP10-9
28770,IGLV11-55
28781,IGLV5-45
,C22ORF43
84700,MYO18B
9814,SFI1
10454,TAB1
23112,TNRC6B
6942,TCF20
553158,PRR5-ARHGAP8
10343,PKDREJ
7499,XG
7543,ZFX
170062,FAM47B
3266,ERAS
778,CACNA1F
9843,HEPH
84889,SLC7A3
5255,PHKA1
1046,CDX4
26280,IL1RAPL2
158800,RHOXF1
9131,AIFM1
139065,SLITRK4
84631,SLITRK2
140032,RPS4Y2
9588,PRDX6
,RP11-488L18.3
51692,CPSF3
5096,PCCB
645641,MESTP3
51574,LARP7
2247,FGF2
64780,MICAL1
,RP11-235G24.1
,RP11-700P18.2
,RP11-50E11.3
9469,CHST3
81198,OR5D15P
85456,TNKS1BP1
57646,USP28
55846,ITFG2
3741,KCNA5
3890,KRT84
390321,OR6C1
253832,ZDHHC20
5907,RAP1AP
3320,HSP90AA1
54822,TRPM7
388255,IGHV3OR16-8
11345,GABARAPL2
197331,TUBB8P7
1394,CRHR1
,HDHD1P3
378810,SNX19P1
4047,LSS
150365,MEI1
23507,LRRC8B
728597,DCDC2C
402117,VWC2L
4485,MST1
90102,PHLDB2
125,ADH1B
55714,TENM3
10048,RANBP9
8340,HIST1H2BL
7919,DDX39B
6046,BRD2
644150,WIPF3
168667,BMPER
643955,ZNF733P
7038,TG
6832,SUPV3L1
390144,OR5D16
402,ARL2
160428,ALDH1L2
122773,KLHDC1
22890,ZBTB1
5604,MAP2K1
55075,UACA
11173,ADAMTS7
9043,SPAG9
1548,CYP2A6
317703,VN1R4
574478,MIR524
58494,JAM2
7224,TRPC5
10446,LRRN2
64754,SMYD3
26247,OR2L1P
127062,OR2M3
81606,LBH
3694,ITGB6
6744,SSFA2
9431,OR7E22P
1981,EIF4G1
574537,UGT2A2
202333,CMYA5
5514,PPP1R10
401247,LINC00243
6892,TAPBP
57221,KIAA1244
6991,TCTE3
57057,TBX20
55695,NSUN5
7461,CLIP2
,C7ORF63
10734,STAG3
157570,ESCO2
441386,RPS26P3
2219,FCN1
10410,IFITM3
114571,SLC22A9
29907,SNX15
57410,SCYL1
29118,DDX25
56659,KCNK13
8925,HERC1
25820,ARIH1
7775,ZNF232
40,ASIC2
81033,KCNH6
55520,ELAC1
81926,ABHD17A
326342,EMR4P
6754,SSTR4
5613,PRKX
5199,CFP
8473,OGT
51616,TAF9B
83550,GPR101
4109,MAGEA10
400735,PRAMEF4
9923,ZBTB40
6883,TAF12
728116,ZBTB8B
58512,DLGAP3
127435,PODN
163782,KANK4
85440,DOCK7
84230,LRRC8C
24,ABCA4
279,AMY2A
22854,NTNG1
10286,BCAS2
80222,TARS2
388695,LYSMD1
57592,ZNF687
6699,SPRR1B
55154,MSTO1
922,CD5L
910,CD1B
343406,OR10R2
343409,OR10J8P
1401,CRP
477,ATP1A2
4921,DDR2
2328,FMO3
60676,PAPPA2
388719,LINC00272
23057,NMNAT2
343450,KCNT2
10878,CFHR3
56956,LHX9
55733,HHAT
55532,SLC30A10
10380,BPNT1
84976,DISP1
116841,SNAP47
200205,IBA57
64388,GREM2
2271,FH
9859,CEP170
114548,NLRP3
81470,OR2G2
388761,OR14A2
254879,OR2T6
6382,SDC1
4052,LTBP1
6519,SLC3A1
114800,CCDC85A
150962,PUS10
84865,CCDC142
100286979,ANAPC1P1
9451,EIF2AK3
28942,IGKV1-8
28874,IGKV3D-20
150483,TEKT4
,AC092675.3
727851,RGPD8
2071,ERCC3
4648,MYO7B
80097,MZT2B
440915,POTEKP
399520,TIMM8AP1
151258,SLC38A11
6328,SCN3A
3655,ITGA6
10290,SPEG
56947,MFF
80309,SPHKAP
3708,ITPR1
131096,KCNH8
199223,TTC21A
2829,XCR1
3697,ITIH1
55254,TMEM39A
10274,STAG1
344758,GPR149
114905,C1QTNF7
10463,SLC30A9
306,ANXA3
345274,SLC10A6
8633,UNC5C
285555,STPG2
84570,COL25A1
80854,SETD7
255520,ELMOD2
91351,DDX60L
340094,LINC01020
170690,ADAMTS16
,FAM105B
643300,HSPD1P1
29102,DROSHA
153657,TTC23L
345557,PLCXD3
,RP11-848G14.5
3842,TNPO1
345778,MTX3
4012,LNPEP
1105,CHD1
29930,PCDHB1
56112,PCDHGA3
56102,PCDHGB3
5097,PCDH1
5459,POU4F3
10915,TCERG1
389337,ARHGEF37
6444,SGCD
79646,PANK3
4835,NQO2
9450,LY86
8339,HIST1H2BG
257202,GPX6
442194,OR10C1
4277,MICB
259215,LY6G6F
4758,NEU1
7923,HSD17B8
4224,MEP1A
10321,CRISP3
57579,FAM135A
101928601,MEI4
,RP11-296E7.1
167681,PRSS35
2045,EPHA7
51362,CDC40
10345,TRDN
79747,ADGB
50508,NOX3
3482,IGF2R
222008,VSTM2A
51427,ZNF107
54809,SAMD9
5445,PON2
1780,DYNC1I1
1576,CYP3A4
10071,MUC12
79872,CBLL1
3912,LAMB1
91584,PLXNA4
136332,LRGUK
6718,AKR1D1
23601,CLEC5A
,RP11-1220K2.2
136541,PRSS58
135924,OR9A2
135932,TMEM139
9715,FAM131B
135946,OR6B1
26047,CNTNAP2
474344,GIMAP6
6009,RHEB
55112,WDR60
25960,GPR124
6867,TACC1
114926,SMIM19
4986,OPRK1
81796,SLCO5A1
79776,ZFHX4
81501,DCSTAMP
157753,TMEM74
93035,PKHD1L1
7227,TRPS1
401474,SAMD12
84985,FAM83A
312,ANXA13
654463,FER1L6
55039,TRMT12
729330,OC90
51105,PHF20L1
1585,CYP11B2
138474,TAF1L
23349,KIAA1045
8395,PIP5K1B
2395,FXN
9615,GDA
2776,GNAQ
1539,CYLC2
23732,FRRS1L
5742,PTGS1
6812,STXBP1
256158,HMCN2
1109,AKR1C4
8516,ITGA8
783,CACNB2
100421008,SLC9B1P3
282966,C10ORF53
84159,ARID5B
1592,CYP26A1
6319,SCD
22986,SORCS3
840,CASP7
7140,TNNT3
256892,OR51F1
119695,OR52R1
79470,OR51J1
338323,NLRP14
143425,SYT9
81846,SBF2
406,ARNTL
25758,KIAA1549L
55226,NAT10
2132,EXT2
29763,PACSIN3
10062,NR1H3
119750,OR4C2P
283257,TRIM51FP
119749,OR4C46
79097,TRIM48
219429,OR4C11
81300,OR4P4
84767,TRIM51
219487,OR5M11
390190,OR5B2
374393,FAM111B
404552,SCGB1D4
387273,KRTAP5-10
80168,MOGAT2
8301,PICALM
120114,FAT3
159989,CCDC67
85459,KIAA1731
154810,AMOTL1
57453,DSCAML1
55800,SCN3B
219874,OR6T1
4013,VWA5A
387815,OR8G3P
50937,CDON
440073,IQSEC3
6539,SLC6A12
2,A2M
3824,KLRD1
5800,PTPRO
112,ADCY6
10376,TUBA1B
7846,TUBA1A
3853,KRT6A
121391,KRT74
3178,HNRNPA1
390326,OR6C76
3626,INHBC
79611,ACSS3
4048,LTA4H
317,APAF1
23316,CUX2
6311,ATXN2
4938,OAS1
8655,DYNLL1
22953,P2RX2
729501,ZNF962P
284232,ANKRD20A9P
5042,PABPC3
122046,TEX26
7223,TRPC4
8803,SUCLA2
10257,ABCC4
196541,METTL21C
122742,OR4L1
122651,RNASE11
283554,GPR137C
10979,FERMT2
26037,SIPA1L1
9369,NRXN3
55812,SPATA7
57062,DDX24
388007,SERPINA13P
84193,SETD3
8812,CCNK
28420,IGHV3-53
646243,CXADRP2
28317,IGHV4OR15-8
100033429,SNORD116-17
440248,HERC2P9
256646,NUTM1
440270,GOLGA8B
373509,USP50
79856,SNX22
49855,SCAPER
7190,HSP90B2P
7369,UMOD
440352,SNX29P2
91807,MYLK3
23090,ZNF423
1066,CES1
221223,CES5A
54768,HYDIN
1012,CDH13
6687,SPG7
245,ALOX12P2
644139,PIRT
94158,CDRT15P1
31,ACACA
9001,HAP1
100506650,C17ORF112
440452,TBC1D3P2
1442,CSH1
10351,ABCA8
23136,EPB41L3
4160,MC4R
148066,ZNRF4
7297,TYK2
58525,WIZ
26539,OR10H1
8529,CYP4F2
7594,ZNF43
147991,DPY19L3
10870,HCST
83889,WDR87
27335,EIF3K
10683,DLL3
57716,PRX
83757,CYP2G2P
5672,PSG4
342909,ZNF284
26974,ZNF285
10849,CD3EAP
2909,ARHGAP35
94115,CGB8
946,SIGLEC6
100302265,MIR1283-1
204801,NLRP11
284309,ZNF776
140710,SOGA1
57169,ZNFX1
3745,KCNB1
1477,CSTF1
140578,CHODL
54143,LINC00308
140258,KRTAP13-1
54101,RIPK4
386674,KRTAP10-6
80781,COL18A1
23181,DIP2A
23784,POTEH
107080639,ANKRD62P1
9647,PPM1F
8563,THOC5
79174,CRELD2
8227,AKAP17A
140456,ASB11
548313,SSX4B
170626,XAGE3
,RP11-3D23.1
2846,LPAR4
1121,CHM
402415,XKRX
,RP3-341D10.1
8450,CUL4B
286423,MRRFP1
9947,MAGEC1
2332,FMR1
2334,AFF2
406897,MIR105-1
114824,PNMA5
4354,MPP1
391189,OR11L1
,RP11-790I12.2
53343,NUDT9
27147,DENND2A
23307,FKBP15
145814,PGPEP1L
57449,PLEKHG5
79739,TTLL7
11146,GLMN
440686,HIST2H3PS2
7678,ZNF124
10010,TANK
339965,CCDC158
23033,DOPEY1
55971,BAIAP2L1
7486,WRN
22931,RAB18
2915,GRM5
3164,NR4A1
4293,MAP3K9
653557,BMS1P8
5306,PITPNA
4335,MNT
,AC005863.1
440456,PLEKHM1P
388579,TUBB8P11
81569,ACTL8
57822,GRHL3
3925,STMN1
59269,HIVEP3
6487,ST3GAL3
64123,ELTD1
653702,RPL7P9
3749,KCNC4
26191,PTPN22
7062,TCHH
4581,MTX1P1
55758,RCOR3
7779,SLC30A1
55699,IARS2
79802,HHIPL2
8476,CDC42BPA
56776,FMN2
81472,OR2C3
81466,OR2L5
127069,OR2T10
64342,HS1BP3
100129278,TDRD15
51072,MEMO1
165140,OXER1
79315,OR7E91P
28940,IGKV1-12
28935,IGKV1-27
8807,IL18RAP
11250,GPR45
84084,RAB6C
80731,THSD7B
114793,FMNL2
285116,AHCTF1P1
3236,HOXD10
2660,MSTN
130540,ALS2CR12
57695,USP37
151473,SLC16A14
1293,COL6A3
7862,BRPF1
151651,EFHB
3081,HGD
151636,DTX3L
55764,IFT122
285195,SLC9A9
8833,GMPS
1962,EHHADH
84239,ATP13A4
131578,LRRC15
727956,SDHAP2
442104,OR7E86P
83888,FGFBP2
57733,GBA3
6696,SPP1
27068,PPA2
132612,ADAD1
84076,TKTL2
1182,CLCN3
116966,WDR17
60684,TRAPPC11
2180,ACSL1
10723,SLC12A7
340024,SLC6A19
79192,IRX1
441061,MARCH11
4651,MYO10
1016,CDH18
54545,MTMR12
133558,MROH2B
166979,CDC20B
8507,ENC1
133482,SLCO6A1
1036,CDO1
51523,CXXC5
56126,PCDHB10
54660,PCDHB18
56111,PCDHGA4
8641,PCDHGB4
134466,ZNF300P1
285643,KIF4B
147,ADRA1B
64901,RANBP17
6793,STK10
54825,CDHR2
2162,F13A1
63971,KIF13A
221656,KDM1B
4340,MOG
7124,TNF
177,AGER
83795,KCNK16
5190,PEX6
6005,RHAG
245913,DEFB110
81578,COL21A1
26036,ZNF451
9096,TBX18
23036,ZNF292
2534,FYN
26002,MOXD1
8875,VNN2
113115,MTFR2
8871,SYNJ2
4018,LPA
4301,MLLT4
51251,NT5C3A
2645,GCK
9723,SEMA3E
441272,SPDYE3
93664,CADPS2
80853,KDM7A
4846,NOS3
5799,PTPRN2
56154,TEX15
10434,LYPLA1
406908,MIR124-2
65986,ZBTB10
2669,GEM
157680,VPS13B
22882,ZHX2
114,ADCY8
6503,SLA
57623,ZFAT
11168,PSIP1
,RP11-460N11.2
23230,VPS13A
84726,PRRC2B
10531,PITRM1
54906,FAM208B
57713,SFMBT2
53904,MYO3A
374308,PTCHD3
1390,CREM
219771,CCNY
,RP11-324H6.5
56624,ASAH2
22943,DKK1
1763,DNA2
2894,GRID1
84458,LCOR
1244,ABCC2
26033,ATRNL1
5407,PNLIPRP1
59338,PLEKHA1
10539,GLRX3
283297,OR10A4
387755,INSC
259249,MRGPRX1
4745,NELL1
119765,OR4B1
79346,OR4C5
256190,OR4C50P
8594,OR5D3P
219436,OR5D14
401687,OR5J1P
219469,OR8H1
390181,OR5AK2
84689,MS4A14
83661,MS4A8
80198,MUS81
266743,NPAS4
4718,NDUFC2
7299,TYR
341208,HEPHL1
4316,MMP7
22897,CEP164
3587,IL10RA
23650,TRIM29
,RP11-22B23.1
440081,DDX12P
10748,KLRAP1
5139,PDE3A
,IFLTD1
